Sentiment,Tweet
-1,"y to vote for those who cannot give fair views on women protection , health, education and electricity crisis #KiranBedi #5SaalKejriwal"
0,A smiling #KiranBedi arm in arm with @drharshvardhan  at last rally in Krishna Nagar @IndianExpress http://t.co/7moIkGALjV
0,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
1,"#ThisTimeAAP #AbkiBaarBediSarkaar 

#KiranBedi - ' Modi Wave is coming! '
This #Delhi Voter reacts - <f0><U+009F><U+0098><U+0081> @Oisheesingh http://t.co/J1vRIJ8haz"
-1,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
-1,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
-1,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
1,Although AAP made d road smooth fr demselves BJP must try till last moment 2 convince . Waise Delhities hav decided. @aajtak #KiranBedi
-1,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
-1,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
-1,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
-1,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
-1,"RT @Chemburstudio: Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Del?"
-1,What is #Bhagoda doing this time? Is he running or NOT? #AAPFundingScam #AAP #BJP #KiranBedi #Delhi #DelhiFightClub @NupurSharmaBJP
1,@drramansingh: #Chhattisgarh Government has fulfilled its promise of providing pure drinking water to all the citizens of state. #KiranBedi?
1,Actress #JuhiChawla appeals #Delhivoters vote for #KiranBedi. #AbkiBaarBediSarkaar Full News http://t.co/1sphj41isi http://t.co/O8gc3J7RLs
1,"Vote 4 developed, safe and clean Delhi. Vote for BJP, vote for #KiranBedi #AbkiBaarBediSarkaar"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,We'll bring the rule of law in Delhi: #KiranBedi http://t.co/Z7SxJdsPB0
1,We'll bring the rule of law in Delhi: #KiranBedi http://t.co/8mCAKAXrQM
1,Watch discomfort of media when question public on the choice &amp; answer is #BJP or #KiranBedi. They just brush them aside. #AAP is losing pal
1,"RT @gyagnesh: If you support and thinks if @thekiranbedi can win #DelhiElections please #RT this
#BJP #KiranBedi #BJPDelhiGovt @BJP4India #?"
1,RT @WorldJat: Mitron sometime I also criticize party lekin kya @narendramodi aur @thekiranbedi ki imaandari par koi shaq ? Mera Vote #Kiran?
-1,"#ArvindKejriwal has insignificant administrative experience: #KiranBedi

http://t.co/BSRAp5tOwe"
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,RT @newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.?
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,RT @newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.?
1,RT @WorldJat: Mitron sometime I also criticize party lekin kya @narendramodi aur @thekiranbedi ki imaandari par koi shaq ? Mera Vote #Kiran?
1,"RT @MayurDG: AbkibaarBediSarkaar  MT ""@newsxonline: Lawyers offer support to #BJP. Bar Association Pres &amp; Delhi Bar association members mee?"
1,"#AbkiBaarBediSarkaar My vote is for #KiranBedi 
#kiranbedi4delhicm"
1,RT @newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.?
1,RT @newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.?
1,RT @newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.?
1,"""@newsxonline: Lawyers U-Turn: Marchin in #Delhi to support #BJP?s CM cand #KiranBedi. #DelhiFinalPush #DecisionDelhi"" lol #AAPFundingScam"
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,?@newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.
1,"AbkibaarBediSarkaar  MT ""@newsxonline: Lawyers offer support to #BJP. Bar Association Pres &amp; Delhi Bar association members meet #KiranBedi"""
1,"RT @Alok_1993: ""@newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush "" #ModiPMB?"
1,RT @newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.?
1,RT @newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.?
1,@newsxonline: Lawyers offer support to #BJP?s CM candidate: Bar Association President and Delhi Bar association members meet #KiranBedi.
1,"RT @gyagnesh: If you support and thinks if @thekiranbedi can win #DelhiElections please #RT this
#BJP #KiranBedi #BJPDelhiGovt @BJP4India #?"
0,"RT @somebodytookmyh: NO, NO, NO, #Bhagoda is NOT running away this time. #AAP #AAPFundingScam #BJP #Delhi #AbkiBaarBediSarkaar #KiranBedi #?"
-1,RT @somebodytookmyh: News Flash 2015: #Bagoda wants his 2013 seat back. Says he's a changed man. #AAPFundingScam #AAP #BJP #KiranBedi #Delh?
-1,"RT @PentapatiPullar: #BJP   made too many mistakes in #Delhi   #Elections  
http://t.co/3afCFOzgGQ #Kejriwal #kiranbedi"
-1,#KiranBedi Hypocrite Kejriwal defends liquor distribution of candidate Naresh Balyan..who got arrested http://t.co/gP3jfqKSSN
1,"If you support and thinks if @thekiranbedi can win #DelhiElections please #RT this
#BJP #KiranBedi #BJPDelhiGovt @BJP4India #ModiPMBediCM"
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
-1,"NO, NO, NO, #Bhagoda is NOT running away this time. #AAP #AAPFundingScam #BJP #Delhi #AbkiBaarBediSarkaar #KiranBedi #DelhiFightClub"
-1,News Flash 2015: #Bagoda wants his 2013 seat back. Says he's a changed man. #AAPFundingScam #AAP #BJP #KiranBedi #DelhiFightClub
1,Today I am going over to make #Delhi a world class city #KiranBedi http://t.co/pZHYClAi4d
1,"RT @GargaC: #KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @supriyan @AnnuJal @mihirssharma @su?"
1,#SELFIEwithMODI is getting great support in #DelhiElections. It will help turning votes towards BJP. #KiranBedi
1,"""<U+092C><U+0947><U+0926><U+0940> <U+0915><U+093E> <U+0938><U+0941><U+0936><U+093E><U+0938><U+0928>  <U+092F><U+093E>  '<U+0906><U+092A>'<U+0915><U+093E> <U+0926><U+0941><U+0938><U+094D><U+0936><U+093E><U+0938><U+0928>""
For Woman safety &amp; empowerment
#AbkiBaarBediSarkaar 
#ModiPMBediCM #KiranBedi http://t.co/5VRbkugGTo"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,RT @DrGarekar: #KiranBedi deserves to be #ChiefMinister...she will prove to be outright winner
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,RT @WorldJat: Mitron sometime I also criticize party lekin kya @narendramodi aur @thekiranbedi ki imaandari par koi shaq ? Mera Vote #Kiran?
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @abdullah_omar @rupa_jha @pgfullon @pksundaram"
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my take http://t.co/Y8aTqWgRUn @SauravDatta29 @anilshidore @guptar @HAShankaranaray"
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @anoopsugur @puram_politics @sohinichat @RohanV"
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @kiranbatni @saliltripathi @paranjoygt @PandaJay"
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @ProfChaman @kavita_krishnan @soutik @prashantktm"
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @madhukishwar @TheJaggi @vijayprashad @irfhabib"
-1,"Can't we make democratic protests?#Modi #BJP #amitshah #KiranBedi ?<f0><U+009F><U+0091><U+008E>Police charge<f0><U+009F><U+0094><U+00A8>Christen Priests,Nuns,Children in #Delhi @anjali_damania <f0><U+009F><U+0094><U+00B4>"
-1,#KiranBedi &amp; farce of ''cooperative federalism' http://t.co/Y8aTqWgRUn @vasantshetty81 @rohithbr @ganeshchetan @hariprasadholla @waglenikhil
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
-1,RT @DeMOCKERYcy: #BJP accepted defeat the day they thought of making scapegoat out of #KiranBedi #bjpflopshow
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @supriyan @AnnuJal @mihirssharma @suchetadalal"
-1,#BJP accepted defeat the day they thought of making scapegoat out of #KiranBedi #bjpflopshow
-1,"#BJP   made too many mistakes in #Delhi   #Elections  
http://t.co/3afCFOzgGQ #Kejriwal #kiranbedi"
1,"RT @GenNextIndian: All #Delhi women b united&amp;give majority to #KiranBedi.Time has come to show women power can bring a change without men.
?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @jhashyam: #KiranBedi has been Role Model for generations. She is the best. Vote  #kiranbedi4delhicm 
#AbkiBaarBediSarkaar  #ModiPMBediC?"
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @kuffir @kaaashif @quizderek @SudheenKulkarni"
-1,@dna I am now sure #BJP is loosing the #Delhi poll. What #KiranBedi will do then? May be Governor of some State will be the resting place.
-1,"#KiranBedi &amp; the farce of ''cooperative federalism'', my piece @dna http://t.co/Y8aTqWgRUn @svaradarajan @tufailelif @Aagan86 @kunalmajumder"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,"RT @GenNextIndian: All #Delhi women b united&amp;give majority to #KiranBedi.Time has come to show women power can bring a change without men.
?"
1,"RT @GenNextIndian: All #Delhi women b united&amp;give majority to #KiranBedi.Time has come to show women power can bring a change without men.
?"
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,"""@newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush "" #ModiPMBediCM"
1,"Although i incline a bit towards #BJP , but this egg #Delhi shud put in #AAP basket
#ArvindKejriwal #DelhiElections2015 #NaMo #KiranBedi"
1,"All #Delhi women b united&amp;give majority to #KiranBedi.Time has come to show women power can bring a change without men.
#AbkiBaarBediSarkaar"
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,RT @DrGarekar: #KiranBedi deserves to be #ChiefMinister...she will prove to be outright winner
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"RT @nnisnews: #KiranBedi :Today my past comes to meet me, my good work in past is seen in how people treat me with love and respect http://?"
1,"RT @abpnewstv: Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t?"
1,"Full Interview of @AmitShahOffice  #AmitShah2ABP on #GharWapsi row , #KiranBedi , #Kejriwal https://t.co/iG4rFmJARw http://t.co/Euxqnz7ZHE"
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,"RT @unheard_in: AAP bows #KiranBedi ""@ANI_news:BJP's Delhi CM candidate Kiran Bedi comes face to face with AAP supporters in Kirari https:/?"
1,There was nobody better than #KiranBedi to lead Delhi says #ArunJaitley.. wonder what #SatishUpadhyay &amp; #JagdishMukhi feel about it.
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,RT @newsxonline: Lawyers take U-Turn: Marching in #Delhi to support #BJP?s CM candidate #KiranBedi. #DelhiFinalPush #DecisionDelhi
1,RT @WorldJat: Mitron sometime I also criticize party lekin kya @narendramodi aur @thekiranbedi ki imaandari par koi shaq ? Mera Vote #Kiran?
1,"Busy Bee:

BEDI STIRS THE POLL POT
http://t.co/F5wcuayQQg
#KiranBedi http://t.co/G7p9mVL4x6"
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,#Delhi election wat women votrs want  http://t.co/yhq6kSK6dy #ArvindKejriwal #KiranBedi #NarendraModi #womenvoters
1,"RT @BJPWinDelhi: #KiranBedi4DelhiCM 
#KiranBedi4DelhiCM 
#KiranBedi4DelhiCM 
#KiranBedi4DelhiCM 
#KiranBedi #Delhi
@BJPDelhiState #BJP4Delh?"
1,"RT @EconomicTimes: Women safety, power and water, housing &amp; health to be top priority, says #KiranBedi #DelhPolls"
1,"As it appears, BJP wins despite projecting #kiranbedi as the CM candidate, PM Narendra Modi is working for India... http://t.co/5sxYzyLW32"
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,"One of good Woman #KiranBedi contesting in election to become CM,She will be better Mamta,Jaya &amp; Maya ,#VoteForBJP ,#DelhiFightClub"
1,"RT @jhashyam: #KiranBedi has been Role Model for generations. She is the best. Vote  #kiranbedi4delhicm 
#AbkiBaarBediSarkaar  #ModiPMBediC?"
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,"RT @Pritha88: At Nangloi #KiranBedi,""Respect for women most imp for clean politics, will be my priority in policy"" @IndianExpress http://t.?"
1,"Dear #AAPTards is #KiranBedi's speech so bad&gt; I don't think so! 
Watch this in case you forgot to watch!
http://t.co/aSR9aXHYFS #BJP #Modi"
